"","X","ID","Source","FinalName"
"458",128145,"Metabolite 372","KIRC methylglutaroylcarnitine :,LGG:3-methylglutaroylcarnitine (c6),PAADHussain1:methylglutaroylcarnitine,PAADHussain2:methylglutaroylcarnitine","methylglutaroylcarnitine"
"459",13130,"Metabolite 373","KIRC methylphosphate :,BRCATang:methylphosphate,LGG:methylphosphate,OV:methylphosphate,PAADHussain1:methylphosphate","methylphosphate"
"460",4171,"Metabolite 374","KIRC metoprolol :,BRCA:metoprolol,LGG:metoprolol,OV:metoprolol,PAADHussain1:metoprolol,PAADHussain2:metoprolol","metoprolol"
"461",62936,"Metabolite 375","KIRC metoprolol acid metabolite* :,LGG:metoprolol acid metabolite*,OV:metoprolol acid metabolite*,PAADHussain1:metoprolol acid metabolite*,PAADHussain2:metoprolol acid metabolite*","metoprolol acid metabolite*"
"462",11005,"Metabolite 377","KIRC myristate (14:0) :,BRCA:myristate (14:0),BRCATang:myristate (14:0),LGG:myristate (14:0),OV:myristate (14:0),PAADHussain1:myristate (14:0),PAADHussain2:myristate (14:0),PRAD:myristate (14:0),PRADLODA:myristate (14:0)","myristate (14:0)"
"463",5281119,"Metabolite 378","KIRC myristoleate (14:1n5) :,BRCA:myristoleate (14:1n5),BRCATang:myristoleate (14:1n5),LGG:myristoleate (14:1n5),OV:myristoleate (14:1n5),PAADHussain1:myristoleate (14:1n5),PAADHussain2:myristoleate (14:1n5)","myristoleate (14:1n5)"
"464",6426854,"Metabolite 379","KIRC myristoylcarnitine :,OV:myristoylcarnitine","myristoylcarnitine"
"465",69698,"Metabolite 380","KIRC n1-methyl-2-pyridone-5-carboxamide :","n1-methyl-2-pyridone-5-carboxamide"
"466",5460178,"Metabolite 381","KIRC n1-methyladenosine :,BRCATang:n1-methyladenosine,LGG:1-methyladenosine,OV:n1-methyladenosine,PAADHussain1:n1-methyladenosine,PAADHussain2:n1-methyladenosine","n1-methyladenosine"
"467",27476,"Metabolite 381","KIRC n1-methyladenosine :,BRCA:n1-methyladenosine,BRCATang:n1-methyladenosine,LGG:1-methyladenosine,OV:n1-methyladenosine,PAADHussain1:n1-methyladenosine,PAADHussain2:n1-methyladenosine,PRADLODA:n1-methyladenosine","n1-methyladenosine"
"468",96373,"Metabolite 382","KIRC n1-methylguanosine :,BRCA:n1-methylguanosine,BRCATang:n1-methylguanosine,PAADHussain1:n1-methylguanosine,PAADHussain2:n1-methylguanosine,PRADLODA:n1-methylguanosine","n1-methylguanosine"
"469",92919,"Metabolite 383","KIRC n2,n2-dimethylguanosine :,BRCA:n2,n2-dimethylguanosine,OV:n2,n2-dimethylguanosine,PAADHussain1:n2,n2-dimethylguanosine,PAADHussain2:n2,n2-dimethylguanosine","n2,n2-dimethylguanosine"
"470",6992697,"Metabolite 384","KIRC n2-acetyllysine :","n2-acetyllysine"
"471",92907,"Metabolite 384","KIRC n2-acetyllysine :","n2-acetyllysine"
"472",192590,"Metabolite 384","KIRC n2-acetyllysine :","n2-acetyllysine"
"473",3035422,"Metabolite 385","KIRC n2-methylguanosine :,OV:n2-methylguanosine,PAADHussain1:n2-methylguanosine","n2-methylguanosine"
"474",6991978,"Metabolite 386","KIRC n6-acetyllysine :,BRCA:n6-acetyllysine,BRCATang:n6-acetyllysine,LGG:n6-acetyllysine,OV:n6-acetyllysine,PAAD:acetyllysine,PAADHussain1:n6-acetyllysine,PAADHussain2:n6-acetyllysine,PRADLODA:n6-acetyllysine","n6-acetyllysine"
"475",92832,"Metabolite 386","KIRC n6-acetyllysine :,BRCA:n6-acetyllysine,BRCATang:n6-acetyllysine,LGG:n6-acetyllysine,OV:n6-acetyllysine,PAAD:acetyllysine,PAADHussain1:n6-acetyllysine,PAADHussain2:n6-acetyllysine,PRADLODA:n6-acetyllysine","n6-acetyllysine"
"476",159659,"Metabolite 388","KIRC n-6-trimethyllysine :,PRAD:n-6-trimethyllysine","n-6-trimethyllysine"
"477",440120,"Metabolite 388","KIRC n-6-trimethyllysine :,PRAD:n-6-trimethyllysine","n-6-trimethyllysine"
"478",88064,"Metabolite 389","KIRC n-acetylalanine :,BRCA:n-acetylalanine,BRCATang:n-acetylalanine,LGG:n-acetylalanine,OV:n-acetylalanine,PAAD:n-acetyl-l-alanine,PAADHussain1:n-acetylalanine,PAADHussain2:n-acetylalanine,PRADLODA:n-acetylalanine","n-acetylalanine"
"479",1615663,"Metabolite 390","KIRC n-acetylarginine :","n-acetylarginine"
"480",67427,"Metabolite 390","KIRC n-acetylarginine :","n-acetylarginine"
"481",99715,"Metabolite 391","KIRC n-acetylasparagine :","n-acetylasparagine"
"482",65065,"Metabolite 392","KIRC n-acetylaspartate (naa) :,BRCA:n-acetylaspartate (naa),BRCATang:n-acetylaspartate (naa),LGG:n-acetylaspartate (naa),OV:n-acetylaspartate (naa),PAADHussain1:n-acetylaspartate (naa),PAADHussain2:n-acetylaspartate (naa),PRAD:n-acetylaspartate (naa),PRADLODA:n-acetylaspartate (naa)","n-acetylaspartate (naa)"
"483",5255,"Metabolite 393","KIRC n-acetyl-aspartyl-glutamate (naag) :,BRCA:n-acetyl-aspartyl-glutamate (naag),BRCATang:n-acetyl-aspartyl-glutamate (naag),LGG:n-acetyl-aspartyl-glutamate (naag),OV:n-acetyl-aspartyl-glutamate (naag),PAADHussain1:n-acetyl-aspartyl-glutamate (naag),PAADHussain2:n-acetyl-aspartyl-glutamate (naag),PRADLODA:n-acetyl-aspartyl-glutamate (naag)","n-acetyl-aspartyl-glutamate (naag)"
"484",71120,"Metabolite 393","KIRC n-acetyl-aspartyl-glutamate (naag) :,BRCA:n-acetyl-aspartyl-glutamate (naag),BRCATang:n-acetyl-aspartyl-glutamate (naag),LGG:n-acetyl-aspartyl-glutamate (naag),OV:n-acetyl-aspartyl-glutamate (naag),PAADHussain1:n-acetyl-aspartyl-glutamate (naag),PAADHussain2:n-acetyl-aspartyl-glutamate (naag),PRADLODA:n-acetyl-aspartyl-glutamate (naag)","n-acetyl-aspartyl-glutamate (naag)"
"485",24139,"Metabolite 394","KIRC n-acetylglucosamine :,BRCA:n-acetylglucosamine,PAADHussain1:n-acetylglucosamine,PAADHussain2:n-acetylglucosamine,PRAD:n-acetylglucosamine","n-acetylglucosamine"
"486",439174,"Metabolite 394","KIRC n-acetylglucosamine :,BRCA:n-acetylmannosamine,PAADHussain1:n-acetylglucosamine,PAADHussain2:n-acetylglucosamine,PRADLODA:n-acetylglucosamine","n-acetylglucosamine"
"487",11861101,"Metabolite 394","KIRC n-acetylglucosamine :,BRCA:n-acetylglucosamine,PAADHussain1:n-acetylglucosamine,PAADHussain2:n-acetylglucosamine,PRAD:n-acetylglucosamine,PRADLODA:n-acetylglucosamine","n-acetylglucosamine"
"488",10040501,"Metabolite 395","KIRC n-acetylglucosamine 6-phosphate :,BRCATang:n-acetylglucosamine 6-phosphate,LGG:n-acetylglucosamine 6-phosphate,OV:n-acetylglucosamine 6-phosphate,PAADHussain2:n-acetylglucosamine 6-phosphate","n-acetylglucosamine 6-phosphate"
"489",440996,"Metabolite 395","KIRC n-acetylglucosamine 6-phosphate :,BRCA:n-acetylglucosamine 6-phosphate,BRCATang:n-acetylglucosamine 6-phosphate,LGG:n-acetylglucosamine 6-phosphate,OV:n-acetylglucosamine 6-phosphate,PAADHussain2:n-acetylglucosamine 6-phosphate","n-acetylglucosamine 6-phosphate"
"490",439219,"Metabolite 395","KIRC n-acetylglucosamine 6-phosphate :,BRCA:n-acetylglucosamine 6-phosphate,BRCATang:n-acetylglucosamine 6-phosphate,LGG:n-acetylglucosamine 6-phosphate,OV:n-acetylglucosamine 6-phosphate,PAADHussain2:n-acetylglucosamine 6-phosphate","n-acetylglucosamine 6-phosphate"
"491",182230,"Metabolite 396","KIRC n-acetylglutamine :","n-acetylglutamine"
"492",25561,"Metabolite 396","KIRC n-acetylglutamine :","n-acetylglutamine"
"493",10972,"Metabolite 397","KIRC n-acetylglycine :,BRCATang:n-acetylglycine,LGG:n-acetylglycine,OV:n-acetylglycine,PAADHussain2:n-acetylglycine","n-acetylglycine"
"494",2802421,"Metabolite 398","KIRC n-acetylisoleucine :,PAADHussain1:n-acetylisoleucine","n-acetylisoleucine"
"495",70912,"Metabolite 399","KIRC n-acetylleucine :","n-acetylleucine"
"496",448580,"Metabolite 400","KIRC n-acetylmethionine :,BRCA:n-acetylmethionine,BRCATang:n-acetylmethionine,LGG:n-acetylmethionine,OV:n-acetylmethionine,PAADHussain1:n-acetylmethionine,PAADHussain2:n-acetylmethionine,PRADLODA:n-acetylmethionine","n-acetylmethionine"
"497",6180,"Metabolite 400","KIRC n-acetylmethionine :,BRCA:n-acetylmethionine,BRCATang:n-acetylmethionine,LGG:n-acetylmethionine,OV:n-acetylmethionine,PAADHussain1:n-acetylmethionine,PAADHussain2:n-acetylmethionine,PRADLODA:n-acetylmethionine","n-acetylmethionine"
"498",439197,"Metabolite 401","KIRC n-acetylneuraminate :,BRCA:n-acetylneuraminate,BRCATang:n-acetylneuraminate,LGG:n-acetylneuraminate,OV:n-acetylneuraminate,PAADHussain1:n-acetylneuraminate,PAADHussain2:n-acetylneuraminate,PRAD:n-acetylneuraminate,PRADLODA:n-acetylneuraminate","n-acetylneuraminate"
"499",445063,"Metabolite 401","KIRC n-acetylneuraminate :,BRCA:n-acetylneuraminate,BRCATang:n-acetylneuraminate,LGG:n-acetylneuraminate,OV:n-acetylneuraminate,PAADHussain1:n-acetylneuraminate,PAADHussain2:n-acetylneuraminate,PRAD:n-acetylneuraminate,PRADLODA:n-acetylneuraminate","n-acetylneuraminate"
"500",439232,"Metabolite 402","KIRC n-acetylornithine :,BRCA:n-acetylornithine,BRCATang:n-acetylornithine,PAAD:n-acetyl-l-ornithine","n-acetylornithine"
"501",6992102,"Metabolite 402","KIRC n-acetylornithine :,BRCA:n-acetylornithine,BRCATang:n-acetylornithine,PAAD:n-acetyl-l-ornithine","n-acetylornithine"
"502",74839,"Metabolite 403","KIRC n-acetylphenylalanine :","n-acetylphenylalanine"
"503",65249,"Metabolite 404","KIRC n-acetylserine :,BRCA:n-acetylserine,BRCATang:n-acetylserine,LGG:n-acetylserine,OV:n-acetylserine,PAADHussain1:n-acetylserine,PAADHussain2:n-acetylserine,PRADLODA:n-acetylserine","n-acetylserine"
"504",4651717,"Metabolite 405","KIRC n-acetylthreonine :,BRCATang:n-acetylthreonine,OV:n-acetylthreonine,PAADHussain1:n-acetylthreonine,PAADHussain2:n-acetylthreonine","n-acetylthreonine"
"505",439406,"Metabolite 405","KIRC n-acetylthreonine :,BRCATang:n-acetylthreonine,OV:n-acetylthreonine,PAADHussain1:n-acetylthreonine,PAADHussain2:n-acetylthreonine,PRADLODA:n-acetylthreonine","n-acetylthreonine"
"506",700653,"Metabolite 406","KIRC n-acetyltryptophan :,LGG:n-acetyltryptophan,OV:n-acetyltryptophan,PAADHussain1:n-acetyltryptophan","n-acetyltryptophan"
"507",439917,"Metabolite 406","KIRC n-acetyltryptophan :,BRCA:n-acetyltryptophan,LGG:n-acetyltryptophan,OV:n-acetyltryptophan,PAADHussain1:n-acetyltryptophan,PRADLODA:n-acetyltryptophan","n-acetyltryptophan"
"508",68310,"Metabolite 407","KIRC n-acetyltyrosine :","n-acetyltyrosine"
"509",66789,"Metabolite 408","KIRC n-acetylvaline :,BLCA:n-acetyl valine","n-acetylvaline"
"510",227752,"Metabolite 408","KIRC n-acetylvaline :,BLCA:n-acetyl valine","n-acetylvaline"
"511",156391,"Metabolite 409","KIRC naproxen :,BRCA:naproxen","naproxen"
"512",5281120,"Metabolite 410","KIRC nervonate (24:1n9) :","nervonate (24:1n9)"
"513",936,"Metabolite 411","KIRC nicotinamide :,BRCA:nicotinamide,BRCATang:nicotinamide,LGG:nicotinamide,OV:nicotinamide,PAAD:nicotinamide,PAADHussain1:nicotinamide,PAADHussain2:nicotinamide,PRAD:nicotinamide,PRADLODA:nicotinamide","nicotinamide"
"514",5893,"Metabolite 412","KIRC nicotinamide adenine dinucleotide (nad+) :,BRCA:nicotinamide adenine dinucleotide (nad+),BRCATang:nicotinamide adenine dinucleotide (nad+),LGG:nad+,OV:nicotinamide adenine dinucleotide (nad+),PAAD:nad+,PAADHussain1:nicotinamide adenine dinucleotide (nad+),PAADHussain2:nicotinamide adenine dinucleotide (nad+),PRAD:nicotinamide adenine dinucleotide (nad+),PRADLODA:nicotinamide adenine dinucleotide (nad+)","nicotinamide adenine dinucleotide (nad+)"
"515",439153,"Metabolite 413","KIRC nicotinamide adenine dinucleotide reduced (nadh) :,BRCATang:nicotinamide adenine dinucleotide reduced (nadh),PAAD:nadh,PRADLODA:nicotinamide adenine dinucleotide reduced (nadh)","nicotinamide adenine dinucleotide reduced (nadh)"
"516",928,"Metabolite 413","KIRC nicotinamide adenine dinucleotide reduced (nadh) :,BRCATang:nicotinamide adenine dinucleotide reduced (nadh),PAAD:nadh,PAADHussain1:glycylleucine,PAADHussain2:glycylleucine,PRADLODA:nicotinamide adenine dinucleotide reduced (nadh)","nicotinamide adenine dinucleotide reduced (nadh)"
"517",14180,"Metabolite 414","KIRC nicotinamide ribonucleotide (nmn) :,BRCATang:nicotinamide ribonucleotide (nmn),PAADHussain1:nicotinamide ribonucleotide (nmn),PAADHussain2:nicotinamide ribonucleotide (nmn),PRAD:nicotinamide ribonucleotide (nmn),PRADLODA:nicotinamide ribonucleotide (nmn)","nicotinamide ribonucleotide (nmn)"
"518",439924,"Metabolite 415","KIRC nicotinamide riboside* :,OV:nicotinamide riboside*,PRADLODA:nicotinamide riboside*","nicotinamide riboside*"
"519",938,"Metabolite 416","KIRC nicotinate :,BRCA:nicotinate","nicotinate"
"520",165491,"Metabolite 417","KIRC nicotinate adenine dinucleotide (naad+) :","nicotinate adenine dinucleotide (naad+)"
"521",439377,"Metabolite 418","KIRC n-methylglutamate :","n-methylglutamate"
"522",123701,"Metabolite 419","KIRC octanoylcarnitine :,OV:octanoylcarnitine,PAADHussain2:octanoylcarnitine","octanoylcarnitine"
"523",445639,"Metabolite 420","KIRC oleate (18:1n9) :,BLCA:oleic acid,BRCA:oleate (18:1n9),BRCATang:oleate (18:1n9),LGG:oleate (18:1n9),OV:oleate (18:1n9),PAADHussain1:oleate (18:1n9),PAADHussain2:oleate (18:1n9),PRAD:oleate (18:1n9),PRADLODA:oleate (18:1n9)","oleate (18:1n9)"
"524",53477789,"Metabolite 421","KIRC oleoylcarnitine :,BRCATang:oleoylcarnitine,LGG:oleoylcarnitine (c18),OV:oleoylcarnitine,PAADHussain1:oleoylcarnitine,PAADHussain2:oleoylcarnitine,PRADLODA:oleoylcarnitine","oleoylcarnitine"
"525",9817431,"Metabolite 422","KIRC ophthalmate :,BRCATang:ophthalmate,LGG:ophthalmate,OV:ophthalmate,PAADHussain1:ophthalmate,PAADHussain2:ophthalmate","ophthalmate"
"526",7018721,"Metabolite 422","KIRC ophthalmate :,BRCA:ophthalmate,BRCATang:ophthalmate,LGG:ophthalmate,OV:ophthalmate,PAADHussain1:ophthalmate,PAADHussain2:ophthalmate,PRADLODA:ophthalmate","ophthalmate"
"527",6262,"Metabolite 423","KIRC ornithine :,BRCA:ornithine,BRCATang:ornithine,LGG:ornithine,OV:ornithine,PAAD:ornithine,PAADHussain1:ornithine,PAADHussain2:ornithine,PRAD:ornithine,PRADLODA:ornithine","ornithine"
"528",71082,"Metabolite 423","KIRC ornithine :,BRCA:ornithine,BRCATang:ornithine,LGG:ornithine,OV:ornithine,PAAD:ornithine,PAADHussain1:ornithine,PAADHussain2:ornithine,PRAD:ornithine,PRADLODA:ornithine","ornithine"
"529",4022661,"Metabolite 424","KIRC p-acetamidophenylglucuronide :,BRCATang:p-acetamidophenylglucuronide,LGG:p-acetamidophenylglucuronide,OV:p-acetamidophenylglucuronide,PAADHussain1:p-acetamidophenylglucuronide","p-acetamidophenylglucuronide"
"530",83944,"Metabolite 424","KIRC p-acetamidophenylglucuronide :,BRCATang:p-acetamidophenylglucuronide,LGG:p-acetamidophenylglucuronide,OV:p-acetamidophenylglucuronide,PAADHussain1:p-acetamidophenylglucuronide,PRADLODA:p-acetamidophenylglucuronide","p-acetamidophenylglucuronide"
"531",985,"Metabolite 425","KIRC palmitate (16:0) :,BLCA:palmitic acid,BRCA:palmitate (16:0),BRCATang:palmitate (16:0),LGG:palmitate (16:0),OV:palmitate (16:0),PAADHussain1:palmitate (16:0),PAADHussain2:palmitate (16:0),PRAD:palmitate (16:0),PRADLODA:palmitate (16:0)","palmitate (16:0)"
"532",445638,"Metabolite 426","KIRC palmitoleate (16:1n7) :,BRCA:palmitoleate (16:1n7),BRCATang:palmitoleate (16:1n7),LGG:palmitoleate (16:1n7),OV:palmitoleate (16:1n7),PAADHussain1:palmitoleate (16:1n7),PAADHussain2:palmitoleate (16:1n7),PRAD:palmitoleate (16:1n7),PRADLODA:palmitoleate (16:1n7)","palmitoleate (16:1n7)"
"533",9939941,"Metabolite 427","KIRC palmitoyl sphingomyelin :,BRCATang:palmitoyl sphingomyelin,LGG:palmitoyl sphingomyelin,PAADHussain1:palmitoyl sphingomyelin,PAADHussain2:palmitoyl sphingomyelin","palmitoyl sphingomyelin"
"534",11953816,"Metabolite 428","KIRC palmitoylcarnitine :,BRCA:palmitoylcarnitine,BRCATang:palmitoylcarnitine,OV:palmitoylcarnitine,PAADHussain1:palmitoylcarnitine","palmitoylcarnitine"
"535",6613,"Metabolite 429","KIRC pantothenate :,BLCA:pantothenic acid,BRCA:pantothenate,BRCATang:pantothenate,LGG:pantothenate (vitamin b5),OV:pantothenate,PAAD:pantothenate,PAADHussain1:pantothenate,PAADHussain2:pantothenate,PRAD:pantothenate,PRADLODA:pantothenate","pantothenate"
"536",988,"Metabolite 429","KIRC pantothenate :,BLCA:pantothenic acid,BRCA:pantothenate,BRCATang:pantothenate,LGG:pantothenate (vitamin b5),OV:pantothenate,PAAD:pantothenate,PAADHussain1:pantothenate,PAADHussain2:pantothenate,PRAD:pantothenate,PRADLODA:pantothenate","pantothenate"
"537",43815,"Metabolite 430","KIRC paroxetine :","paroxetine"
"538",4615422,"Metabolite 431","KIRC p-cresol sulfate :,BRCATang:p-cresol sulfate,LGG:p-cresol sulfate,OV:p-cresol sulfate,PAADHussain1:p-cresol sulfate,PAADHussain2:p-cresol sulfate","p-cresol sulfate"
"539",2879,"Metabolite 431","KIRC p-cresol sulfate :,BRCA:p-cresol sulfate,BRCATang:p-cresol sulfate,LGG:p-cresol sulfate,OV:p-cresol sulfate,PAADHussain1:p-cresol sulfate,PAADHussain2:p-cresol sulfate,PRADLODA:p-cresol sulfate","p-cresol sulfate"
"540",5461016,"Metabolite 432","KIRC pelargonate (9:0) :,BRCATang:pelargonate (9:0),LGG:pelargonate (9:0),OV:pelargonate (9:0),PAADHussain1:pelargonate (9:0),PAADHussain2:pelargonate (9:0)","pelargonate (9:0)"
"541",8158,"Metabolite 432","KIRC pelargonate (9:0) :,BRCATang:pelargonate (9:0),LGG:pelargonate (9:0),OV:pelargonate (9:0),PAADHussain1:pelargonate (9:0),PAADHussain2:pelargonate (9:0)","pelargonate (9:0)"
"542",2349,"Metabolite 433","KIRC penicillin g :,PAADHussain1:penicillin g","penicillin g"
"543",5904,"Metabolite 433","KIRC penicillin g :,PAADHussain1:penicillin g,PRADLODA:penicillin g","penicillin g"
"544",13849,"Metabolite 434","KIRC pentadecanoate (15:0) :,BRCATang:pentadecanoate (15:0),LGG:pentadecanoate (15:0),OV:pentadecanoate (15:0),PAADHussain1:pentadecanoate (15:0)","pentadecanoate (15:0)"
"545",4766,"Metabolite 435","KIRC phenol red :,BRCA:phenol red,PAADHussain1:phenol red","phenol red"
"546",74426,"Metabolite 436","KIRC phenol sulfate :,BRCA:phenol sulfate,BRCATang:phenol sulfate,LGG:phenol sulfate,OV:phenol sulfate,PAADHussain1:phenol sulfate,PAADHussain2:phenol sulfate,PRADLODA:phenol sulfate","phenol sulfate"
"547",306137,"Metabolite 437","KIRC phenylacetylglutamine :,BRCATang:phenylacetylglutamine,LGG:phenylacetylglutamine,OV:phenylacetylglutamine,PAADHussain1:phenylacetylglutamine,PAADHussain2:phenylacetylglutamine","phenylacetylglutamine"
"548",92258,"Metabolite 437","KIRC phenylacetylglutamine :,BRCA:phenylacetylglutamine,BRCATang:phenylacetylglutamine,LGG:phenylacetylglutamine,OV:phenylacetylglutamine,PAADHussain1:phenylacetylglutamine,PAADHussain2:phenylacetylglutamine,PRADLODA:phenylacetylglutamine","phenylacetylglutamine"
"549",6925665,"Metabolite 438","KIRC phenylalanine :,BLCA:phenylalanine,BRCA:phenylalanine,BRCATang:phenylalanine,LGG:phenylalanine,OV:phenylalanine,PAAD:phenylalanine,PAADHussain1:phenylalanine,PAADHussain2:phenylalanine,PRAD:phenylalanine,PRADLODA:phenylalanine","phenylalanine"
"550",6140,"Metabolite 438","KIRC phenylalanine :,BLCA:phenylalanine,BRCA:phenylalanine,BRCATang:phenylalanine,LGG:phenylalanine,OV:phenylalanine,PAAD:phenylalanine,PAADHussain1:phenylalanine,PAADHussain2:phenylalanine,PRAD:phenylalanine,PRADLODA:phenylalanine","phenylalanine"
"551",10268029,"Metabolite 440","KIRC phenylalanylarginine :","phenylalanylarginine"
"552",335051,"Metabolite 441","KIRC phenylalanylaspartate :","phenylalanylaspartate"
"553",4422358,"Metabolite 442","KIRC phenylalanylglutamate :","phenylalanylglutamate"
"554",98207,"Metabolite 443","KIRC phenylalanylglycine :","phenylalanylglycine"
"555",4078229,"Metabolite 444","KIRC phenylalanylleucine :,PAADHussain2:phenylalanylleucine*","phenylalanylleucine"
"556",44372743,"Metabolite 444","KIRC phenylalanylleucine :","phenylalanylleucine"
"557",4069131,"Metabolite 447","KIRC phenylalanylproline :","phenylalanylproline"
"558",44369313,"Metabolite 447","KIRC phenylalanylproline :","phenylalanylproline"
"559",9859812,"Metabolite 448","KIRC phenylalanylserine :,BRCATang:phenylalanylserine,PAADHussain2:phenylalanylserine","phenylalanylserine"
"560",4096934,"Metabolite 451","KIRC phenylalanylvaline :","phenylalanylvaline"
"561",1061,"Metabolite 452","KIRC phosphate :,BRCA:phosphate,BRCATang:phosphate,LGG:phosphate,OV:phosphate,PAADHussain1:phosphate,PAADHussain2:phosphate,PRADLODA:phosphate","phosphate"
"562",1004,"Metabolite 452","KIRC phosphate :,BRCA:phosphate,BRCATang:phosphate,LGG:phosphate,OV:phosphate,PAADHussain1:phosphate,PAADHussain2:phosphate,PRADLODA:phosphate","phosphate"
"563",22486802,"Metabolite 452","KIRC phosphate :,BRCA:phosphate,BRCATang:phosphate,LGG:phosphate,OV:phosphate,PAADHussain1:phosphate,PAADHussain2:phosphate,PRADLODA:phosphate","phosphate"
"564",1005,"Metabolite 453","KIRC phosphoenolpyruvate (pep) :,BRCA:phosphoenolpyruvate (pep),LGG:phosphoenolpyruvate (pep),OV:phosphoenolpyruvate (pep),PAAD:phosphoenolpyruvate,PRAD:phosphoenolpyruvate (pep","phosphoenolpyruvate (pep)"
"565",58114173,"Metabolite 453","KIRC phosphoenolpyruvate (pep) :,BRCA:phosphoenolpyruvate (pep),LGG:phosphoenolpyruvate (pep),OV:phosphoenolpyruvate (pep),PAAD:phosphoenolpyruvate,PRAD:phosphoenolpyruvate (pep","phosphoenolpyruvate (pep)"
"566",59658623,"Metabolite 453","KIRC phosphoenolpyruvate (pep) :,BRCA:phosphoenolpyruvate (pep),LGG:phosphoenolpyruvate (pep),OV:phosphoenolpyruvate (pep),PAAD:phosphoenolpyruvate,PRAD:phosphoenolpyruvate (pep","phosphoenolpyruvate (pep)"
"567",1015,"Metabolite 454","KIRC phosphoethanolamine :,BRCA:phosphoethanolamine,BRCATang:phosphoethanolamine,LGG:phosphoethanolamine (pe),OV:phosphoethanolamine,PAADHussain1:phosphoethanolamine,PAADHussain2:phosphoethanolamine,PRAD:phosphoethanolamine,PRADLODA:phosphoethanolamine","phosphoethanolamine"
"568",5232324,"Metabolite 454","KIRC phosphoethanolamine :,BRCA:phosphoethanolamine,BRCATang:phosphoethanolamine,LGG:phosphoethanolamine (pe),OV:phosphoethanolamine,PAADHussain1:phosphoethanolamine,PAADHussain2:phosphoethanolamine,PRAD:phosphoethanolamine,PRADLODA:phosphoethanolamine","phosphoethanolamine"
"569",122121,"Metabolite 455","KIRC phytosphingosine :,BRCA:phytosphingosine,BRCATang:phytosphingosine","phytosphingosine"
"570",439227,"Metabolite 456","KIRC pipecolate :,BLCA:pipecolic acid,BRCA:pipecolate,BRCATang:pipecolate,LGG:pipecolate,OV:pipecolate,PAADHussain1:pipecolate,PAADHussain2:pipecolate,PRAD:pipecolate,PRADLODA:pipecolate","pipecolate"
"571",6931663,"Metabolite 456","KIRC pipecolate :,BLCA:pipecolic acid,BRCA:pipecolate,BRCATang:pipecolate,LGG:pipecolate,OV:pipecolate,PAADHussain1:pipecolate,PAADHussain2:pipecolate,PRAD:pipecolate,PRADLODA:pipecolate","pipecolate"
"572",25200477,"Metabolite 456","KIRC pipecolate :,BLCA:pipecolic acid,BRCA:pipecolate,BRCATang:pipecolate,LGG:pipecolate,OV:pipecolate,PAADHussain1:pipecolate,PAADHussain2:pipecolate,PRAD:pipecolate,PRADLODA:pipecolate","pipecolate"
"573",849,"Metabolite 456","KIRC pipecolate :,BLCA:pipecolic acid,BRCA:pipecolate,BRCATang:pipecolate,LGG:pipecolate,OV:pipecolate,PAADHussain1:pipecolate,PAADHussain2:pipecolate,PRAD:pipecolate,PRADLODA:pipecolate","pipecolate"
"574",638024,"Metabolite 457","KIRC piperine :,BRCATang:piperine,PRADLODA:piperine","piperine"
"575",126894,"Metabolite 458","KIRC pivaloylcarnitine :","pivaloylcarnitine"
"576",123796,"Metabolite 459","KIRC pregnanediol-3-glucuronide :,BRCATang:pregnanediol-3-glucuronide","pregnanediol-3-glucuronide"
"577",219833,"Metabolite 460","KIRC pregnen-diol disulfate* :,OV:pregnen-diol disulfate*,PAADHussain1:pregnen-diol disulfate*,PAADHussain2:pregnen-diol disulfate*","pregnen-diol disulfate*"
"578",3032822,"Metabolite 460","KIRC pregnen-diol disulfate* :,OV:pregnen-diol disulfate*,PAADHussain1:pregnen-diol disulfate*,PAADHussain2:pregnen-diol disulfate*","pregnen-diol disulfate*"
"579",11673055,"Metabolite 461","KIRC pro-hydroxy-pro :,BRCATang:pro-hydroxy-pro,LGG:prolylhydroxyproline,OV:pro-hydroxy-pro,PAADHussain1:pro-hydroxy-pro,PAADHussain2:pro-hydroxy-pro","pro-hydroxy-pro"
"580",11902892,"Metabolite 461","KIRC pro-hydroxy-pro :,BRCATang:pro-hydroxy-pro,LGG:prolylhydroxyproline,OV:pro-hydroxy-pro,PAADHussain1:pro-hydroxy-pro,PAADHussain2:pro-hydroxy-pro","pro-hydroxy-pro"
"581",11902893,"Metabolite 461","KIRC pro-hydroxy-pro :,BRCATang:pro-hydroxy-pro,LGG:prolylhydroxyproline,OV:pro-hydroxy-pro,PAADHussain1:pro-hydroxy-pro,PAADHussain2:pro-hydroxy-pro","pro-hydroxy-pro"
"582",145742,"Metabolite 462","KIRC proline :,BLCA:proline,BRCA:proline,BRCATang:proline,LGG:proline,OV:proline,PAAD:proline,PAADHussain1:proline,PAADHussain2:proline,PRAD:proline,PRADLODA:proline","proline"
"583",6971047,"Metabolite 462","KIRC proline :,BLCA:proline,BRCA:proline,BRCATang:proline,LGG:proline,OV:proline,PAAD:proline,PAADHussain1:proline,PAADHussain2:proline,PRAD:proline,PRADLODA:proline","proline"
"584",107738,"Metabolite 465","KIRC propionylcarnitine :,BRCA:propionylcarnitine,BRCATang:propionylcarnitine,LGG:propionylcarnitine (c3),OV:propionylcarnitine,PAADHussain1:propionylcarnitine,PAADHussain2:propionylcarnitine,PRADLODA:propionylcarnitine","propionylcarnitine"
