"","X","ID","Source","FinalName"
"245","C08283","Metabolite 298","KIRC homostachydrine* :","homostachydrine*"
"246","C07041","Metabolite 300","KIRC hydrochlorothiazide :,BRCATang:hydrochlorothiazide","hydrochlorothiazide"
"247","D00340","Metabolite 300","KIRC hydrochlorothiazide :,BRCATang:hydrochlorothiazide","hydrochlorothiazide"
"248","C00519","Metabolite 301","KIRC hypotaurine :,BRCATang:hypotaurine,LGG:hypotaurine,OV:hypotaurine,PAADHussain2:hypotaurine,PRAD:hypotaurine,PRADLODA:hypotaurine","hypotaurine"
"249","C00262","Metabolite 302","KIRC hypoxanthine :,BLCA:hypoxanthine,BRCA:hypoxanthine,BRCATang:hypoxanthine,LGG:hypoxanthine,OV:hypoxanthine,PAAD:hypoxanthine,PAADHussain1:hypoxanthine,PAADHussain2:hypoxanthine,PRAD:hypoxanthine,PRADLODA:hypoxanthine","hypoxanthine"
"250","C00954","Metabolite 304","KIRC indoleacetate :","indoleacetate"
"251","C02043","Metabolite 305","KIRC indolelactate :,OV:indolelactate,PRAD:indolelactate,PRADLODA:indolelactate","indolelactate"
"252","C00294","Metabolite 306","KIRC inosine :,BRCA:inosine,BRCATang:inosine,OV:inosine,PAAD:inosine,PRAD:inosine,PRADLODA:inosine","inosine"
"253","D00054","Metabolite 306","KIRC inosine :,BRCA:inosine,BRCATang:inosine,OV:inosine,PAAD:inosine,PRAD:inosine","inosine"
"254","C04006","Metabolite 307","KIRC inositol 1-phosphate (i1p) :,BRCA:inositol 1-phosphate (i1p),BRCATang:inositol 1-phosphate (i1p),LGG:inositol 1-phosphate (i1p),OV:inositol 1-phosphate (i1p),PAADHussain1:inositol 1-phosphate (i1p),PAADHussain2:inositol 1-phosphate (i1p)","inositol 1-phosphate (i1p)"
"255","C00407","Metabolite 311","KIRC isoleucine :,BRCA:isoleucine,BRCATang:isoleucine,LGG:isoleucine,OV:isoleucine,PAADHussain1:isoleucine,PAADHussain2:isoleucine,PRAD:isoleucine,PRADLODA:isoleucine","isoleucine"
"256","D00065","Metabolite 311","KIRC isoleucine :,BRCA:isoleucine,BRCATang:isoleucine,OV:isoleucine,PRAD:isoleucine","isoleucine"
"257","C00328","Metabolite 325","KIRC kynurenine :,BLCA:kynurenine,BRCA:kynurenine,BRCATang:kynurenine,LGG:kynurenine,OV:kynurenine,PAAD:kynurenine,PAADHussain1:kynurenine,PAADHussain2:kynurenine,PRAD:kynurenine,PRADLODA:kynurenine","kynurenine"
"258","C00186","Metabolite 326","KIRC lactate :,BRCA:lactate,BRCATang:lactate,LGG:lactate,OV:lactate,PAAD:lactate,PAADHussain1:lactate,PAADHussain2:lactate,PRAD:lactate,PRADLODA:lactate","lactate"
"259","C02679","Metabolite 327","KIRC laurate (12:0) :,BLCA:lauric acid,BRCA:laurate (12:0),BRCATang:laurate (12:0),LGG:laurate (12:0),OV:laurate (12:0),PAADHussain1:laurate (12:0),PAADHussain2:laurate (12:0),PRAD:laurate (12:0)","laurate (12:0)"
"260","C00123","Metabolite 329","KIRC leucine :,BLCA:leucine,BRCA:leucine,BRCATang:leucine,LGG:leucine,OV:leucine,PAADHussain1:leucine,PAADHussain2:leucine,PRAD:leucine,PRADLODA:leucine","leucine"
"261","D00030","Metabolite 329","KIRC leucine :,BLCA:leucine,BRCA:leucine,BRCATang:leucine,OV:leucine,PRAD:leucine","leucine"
"262","C11332","Metabolite 336","KIRC leucylleucine :,PAADHussain1:leucylleucine,PAADHussain2:leucylleucine,PRADLODA:leucylleucine","leucylleucine"
"263","D00358","Metabolite 342","KIRC lidocaine :,BRCA:lidocaine,BRCATang:lidocaine,LGG:lidocaine,OV:lidocaine,PAADHussain1:lidocaine,PAADHussain2:lidocaine,PRADLODA:lidocaine","lidocaine"
"264","C07073","Metabolite 342","KIRC lidocaine :,BRCA:lidocaine,BRCATang:lidocaine,OV:lidocaine","lidocaine"
"265","C01595","Metabolite 343","KIRC linoleate (18:2n6) :,BRCA:linoleate (18:2n6),BRCATang:linoleate (18:2n6),LGG:linoleate (18:2n6),OV:linoleate (18:2n6),PAADHussain1:linoleate (18:2n6),PAADHussain2:linoleate (18:2n6),PRAD:linoleate (18:2n6),PRADLODA:linoleate (18:2n6)","linoleate (18:2n6)"
"266","C06427","Metabolite 344","KIRC linolenate [alpha or gamma; (18:3n3 or 6)] :,BRCA:linolenate [alpha or gamma; (18:3n3 or 6)],BRCATang:linolenate [alpha or gamma; (18:3n3 or 6)],LGG:linolenate (18:3n3 or 3n6),OV:linolenate [alpha or gamma; (18:3n3 or 6)],PAADHussain1:linolenate [alpha or gamma; (18:3n3 or 6)],PAADHussain2:linolenate [alpha or gamma; (18:3n3 or 6)],PRADLODA:linolenate [alpha or gamma; (18:3n3 or 6)]","linolenate [alpha or gamma; (18:3n3 or 6)]"
"267","D00887","Metabolite 345","KIRC lipitor :","lipitor"
"268","C06834","Metabolite 345","KIRC lipitor :","lipitor"
"269","D07474","Metabolite 345","KIRC lipitor :","lipitor"
"270","C05793","Metabolite 346","KIRC l-urobilin :","l-urobilin"
"271","C00047","Metabolite 347","KIRC lysine :,BLCA:lysine,BRCA:lysine,BRCATang:lysine,LGG:lysine,OV:lysine,PAAD:lysine,PAADHussain1:lysine,PAADHussain2:lysine,PRAD:lysine,PRADLODA:lysine","lysine"
"272","D02304","Metabolite 347","KIRC lysine :,BLCA:lysine,BRCA:lysine,BRCATang:lysine,OV:lysine,PAAD:lysine,PRAD:lysine","lysine"
"273","C00149","Metabolite 352","KIRC malate :,BRCA:malate,BRCATang:malate,LGG:malate,OV:malate,PAAD:malate,PAADHussain1:malate,PAADHussain2:malate,PRAD:malate,PRADLODA:malate","malate"
"274","C01936","Metabolite 354","KIRC maltohexaose :,OV:maltohexaose","maltohexaose"
"275","C06218","Metabolite 355","KIRC maltopentaose :,BRCA:maltopentaose,BRCATang:maltopentaose,OV:maltopentaose","maltopentaose"
"276","C00208","Metabolite 356","KIRC maltose :,BRCA:maltose,BRCATang:maltose,LGG:maltose,OV:maltose,PAADHussain1:maltose,PAADHussain2:maltose,PRADLODA:maltose","maltose"
"277","C00897","Metabolite 356","KIRC maltose :,BRCATang:maltose,OV:maltose","maltose"
"278","D00044","Metabolite 356","KIRC maltose :,BRCA:maltose,BRCATang:maltose,OV:maltose","maltose"
"279","C02052","Metabolite 357","KIRC maltotetraose :,BRCA:maltotetraose,BRCATang:maltotetraose,LGG:maltotetraose,OV:maltotetraose,PAADHussain1:maltotetraose,PAADHussain2:maltotetraose,PRADLODA:maltotetraose","maltotetraose"
"280","C01835","Metabolite 358","KIRC maltotriose :,BRCA:maltotriose,BRCATang:maltotriose,LGG:maltotriose,OV:maltotriose,PAADHussain1:maltotriose,PAADHussain2:maltotriose,PRADLODA:maltotriose","maltotriose"
"281","C00159","Metabolite 359","KIRC mannose :,BRCA:mannose,BRCATang:mannose,LGG:mannose,OV:mannose,PAADHussain1:mannose,PAADHussain2:mannose,PRAD:mannose,PRADLODA:mannose","mannose"
"282","C00275","Metabolite 360","KIRC mannose-6-phosphate :,BRCA:mannose-6-phosphate,BRCATang:mannose-6-phosphate,LGG:mannose 6-phosphate,OV:mannose-6-phosphate,PAADHussain1:mannose-6-phosphate,PAADHussain2:mannose-6-phosphate,PRAD:mannose-6-phosphate,PRADLODA:mannose-6-phosphate","mannose-6-phosphate"
"283","C07151","Metabolite 362","KIRC metformin :","metformin"
"284","D04966","Metabolite 362","KIRC metformin :","metformin"
"285","C00073","Metabolite 363","KIRC methionine :,BLCA:methionine,BRCA:methionine,BRCATang:methionine,LGG:methionine,OV:methionine,PAAD:methionine,PAADHussain1:methionine,PAADHussain2:methionine,PRAD:methionine,PRADLODA:methionine","methionine"
"286","D00019","Metabolite 363","KIRC methionine :,BLCA:methionine,BRCA:methionine,BRCATang:methionine,OV:methionine,PAAD:methionine,PRAD:methionine","methionine"
"287","C02603","Metabolite 371","KIRC methyl-alpha-glucopyranoside :,BRCATang:methyl-alpha-glucopyranoside,OV:methyl-alpha-glucopyranoside","methyl-alpha-glucopyranoside"
"288","C07202","Metabolite 374","KIRC metoprolol :,BRCA:metoprolol,LGG:metoprolol,OV:metoprolol,PAADHussain1:metoprolol,PAADHussain2:metoprolol","metoprolol"
"289","D02358","Metabolite 374","KIRC metoprolol :,BRCA:metoprolol,LGG:metoprolol,OV:metoprolol,PAADHussain1:metoprolol,PAADHussain2:metoprolol","metoprolol"
"290","C00137","Metabolite 376","KIRC myo-inositol :,BRCA:myo-inositol,BRCATang:myo-inositol,LGG:myo-inositol,OV:myo-inositol,PAADHussain1:myo-inositol,PAADHussain2:myo-inositol,PRAD:myo-inositol,PRADLODA:myo-inositol","myo-inositol"
"291","D08079","Metabolite 376","KIRC myo-inositol :,BRCA:myo-inositol,BRCATang:myo-inositol,OV:myo-inositol,PRAD:myo-inositol","myo-inositol"
"292","C06424","Metabolite 377","KIRC myristate (14:0) :,BRCA:myristate (14:0),BRCATang:myristate (14:0),LGG:myristate (14:0),OV:myristate (14:0),PAADHussain1:myristate (14:0),PAADHussain2:myristate (14:0),PRAD:myristate (14:0),PRADLODA:myristate (14:0)","myristate (14:0)"
"293","C08322","Metabolite 378","KIRC myristoleate (14:1n5) :,BRCA:myristoleate (14:1n5),BRCATang:myristoleate (14:1n5),LGG:myristoleate (14:1n5),OV:myristoleate (14:1n5),PAADHussain1:myristoleate (14:1n5),PAADHussain2:myristoleate (14:1n5)","myristoleate (14:1n5)"
"294","C05842","Metabolite 380","KIRC n1-methyl-2-pyridone-5-carboxamide :","n1-methyl-2-pyridone-5-carboxamide"
"295","C02494","Metabolite 381","KIRC n1-methyladenosine :,BRCA:n1-methyladenosine,BRCATang:n1-methyladenosine,LGG:1-methyladenosine,OV:n1-methyladenosine,PAADHussain1:n1-methyladenosine,PAADHussain2:n1-methyladenosine,PRADLODA:n1-methyladenosine","n1-methyladenosine"
"296","C12989","Metabolite 384","KIRC n2-acetyllysine :","n2-acetyllysine"
"297","C02727","Metabolite 386","KIRC n6-acetyllysine :,BRCA:n6-acetyllysine,BRCATang:n6-acetyllysine,LGG:n6-acetyllysine,OV:n6-acetyllysine,PAAD:acetyllysine,PAADHussain1:n6-acetyllysine,PAADHussain2:n6-acetyllysine,PRADLODA:n6-acetyllysine","n6-acetyllysine"
"298","C03793","Metabolite 388","KIRC n-6-trimethyllysine :,PRAD:n-6-trimethyllysine","n-6-trimethyllysine"
"299","C02847","Metabolite 389","KIRC n-acetylalanine :,BRCA:n-acetylalanine,BRCATang:n-acetylalanine,LGG:n-acetylalanine,OV:n-acetylalanine,PAADHussain1:n-acetylalanine,PAADHussain2:n-acetylalanine,PRADLODA:n-acetylalanine","n-acetylalanine"
"300","C02562","Metabolite 390","KIRC n-acetylarginine :","n-acetylarginine"
"301","C01042","Metabolite 392","KIRC n-acetylaspartate (naa) :,BRCA:n-acetylaspartate (naa),BRCATang:n-acetylaspartate (naa),LGG:n-acetylaspartate (naa),OV:n-acetylaspartate (naa),PAADHussain1:n-acetylaspartate (naa),PAADHussain2:n-acetylaspartate (naa),PRAD:n-acetylaspartate (naa),PRADLODA:n-acetylaspartate (naa)","n-acetylaspartate (naa)"
"302","C12270","Metabolite 393","KIRC n-acetyl-aspartyl-glutamate (naag) :,BRCA:n-acetyl-aspartyl-glutamate (naag),BRCATang:n-acetyl-aspartyl-glutamate (naag),LGG:n-acetyl-aspartyl-glutamate (naag),OV:n-acetyl-aspartyl-glutamate (naag),PAADHussain1:n-acetyl-aspartyl-glutamate (naag),PAADHussain2:n-acetyl-aspartyl-glutamate (naag),PRADLODA:n-acetyl-aspartyl-glutamate (naag)","n-acetyl-aspartyl-glutamate (naag)"
"303","C00140","Metabolite 394","KIRC n-acetylglucosamine :,BRCA:n-acetylmannosamine,PAADHussain1:n-acetylglucosamine,PAADHussain2:n-acetylglucosamine,PRADLODA:n-acetylglucosamine","n-acetylglucosamine"
"304","C03878","Metabolite 394","KIRC n-acetylglucosamine :,BRCA:n-acetylglucosamine,PRAD:n-acetylglucosamine","n-acetylglucosamine"
"305","C02711","Metabolite 394","KIRC n-acetylglucosamine :,BRCA:n-acetylmannosamine,PAADHussain1:n-acetylglucosamine,PAADHussain2:n-acetylglucosamine,PRADLODA:n-acetylglucosamine","n-acetylglucosamine"
"306","C00357","Metabolite 395","KIRC n-acetylglucosamine 6-phosphate :,BRCA:n-acetylglucosamine 6-phosphate,BRCATang:n-acetylglucosamine 6-phosphate,LGG:n-acetylglucosamine 6-phosphate,OV:n-acetylglucosamine 6-phosphate,PAADHussain2:n-acetylglucosamine 6-phosphate","n-acetylglucosamine 6-phosphate"
"307","C02716","Metabolite 396","KIRC n-acetylglutamine :","n-acetylglutamine"
"308","D07063","Metabolite 396","KIRC n-acetylglutamine :","n-acetylglutamine"
"309","C02710","Metabolite 399","KIRC n-acetylleucine :","n-acetylleucine"
"310","C02712","Metabolite 400","KIRC n-acetylmethionine :,BRCA:n-acetylmethionine,BRCATang:n-acetylmethionine,LGG:n-acetylmethionine,OV:n-acetylmethionine,PAADHussain1:n-acetylmethionine,PAADHussain2:n-acetylmethionine,PRADLODA:n-acetylmethionine","n-acetylmethionine"
"311","C00270","Metabolite 401","KIRC n-acetylneuraminate :,BRCA:n-acetylneuraminate,BRCATang:n-acetylneuraminate,LGG:n-acetylneuraminate,OV:n-acetylneuraminate,PAADHussain1:n-acetylneuraminate,PAADHussain2:n-acetylneuraminate,PRAD:n-acetylneuraminate,PRADLODA:n-acetylneuraminate","n-acetylneuraminate"
"312","C19910","Metabolite 401","KIRC n-acetylneuraminate :,BRCA:n-acetylneuraminate,BRCATang:n-acetylneuraminate,LGG:n-acetylneuraminate,OV:n-acetylneuraminate,PAADHussain1:n-acetylneuraminate,PAADHussain2:n-acetylneuraminate,PRAD:n-acetylneuraminate,PRADLODA:n-acetylneuraminate","n-acetylneuraminate"
"313","C00437","Metabolite 402","KIRC n-acetylornithine :,BRCA:n-acetylornithine,BRCATang:n-acetylornithine,PAAD:n-acetyl-l-ornithine","n-acetylornithine"
"314","C03519","Metabolite 403","KIRC n-acetylphenylalanine :","n-acetylphenylalanine"
"315","C03137","Metabolite 406","KIRC n-acetyltryptophan :,BRCA:n-acetyltryptophan,LGG:n-acetyltryptophan,OV:n-acetyltryptophan,PAADHussain1:n-acetyltryptophan,PRADLODA:n-acetyltryptophan","n-acetyltryptophan"
"316","C01517","Metabolite 409","KIRC naproxen :,BRCA:naproxen","naproxen"
"317","D00118","Metabolite 409","KIRC naproxen :,BRCA:naproxen","naproxen"
"318","C08323","Metabolite 410","KIRC nervonate (24:1n9) :","nervonate (24:1n9)"
"319","C00153","Metabolite 411","KIRC nicotinamide :,BRCA:nicotinamide,BRCATang:nicotinamide,LGG:nicotinamide,OV:nicotinamide,PAAD:nicotinamide,PAADHussain1:nicotinamide,PAADHussain2:nicotinamide,PRAD:nicotinamide,PRADLODA:nicotinamide","nicotinamide"
"320","D00036","Metabolite 411","KIRC nicotinamide :,BRCA:nicotinamide,BRCATang:nicotinamide,OV:nicotinamide,PAAD:nicotinamide,PRAD:nicotinamide","nicotinamide"
"321","C00003","Metabolite 412","KIRC nicotinamide adenine dinucleotide (nad+) :,BRCA:nicotinamide adenine dinucleotide (nad+),BRCATang:nicotinamide adenine dinucleotide (nad+),LGG:nad+,OV:nicotinamide adenine dinucleotide (nad+),PAAD:nad+,PAADHussain1:nicotinamide adenine dinucleotide (nad+),PAADHussain2:nicotinamide adenine dinucleotide (nad+),PRAD:nicotinamide adenine dinucleotide (nad+),PRADLODA:nicotinamide adenine dinucleotide (nad+)","nicotinamide adenine dinucleotide (nad+)"
"322","D00002","Metabolite 412","KIRC nicotinamide adenine dinucleotide (nad+) :,BRCA:nicotinamide adenine dinucleotide (nad+),BRCATang:nicotinamide adenine dinucleotide (nad+),OV:nicotinamide adenine dinucleotide (nad+),PAAD:nad+,PRAD:nicotinamide adenine dinucleotide (nad+)","nicotinamide adenine dinucleotide (nad+)"
"323","C00004","Metabolite 413","KIRC nicotinamide adenine dinucleotide reduced (nadh) :,BRCATang:nicotinamide adenine dinucleotide reduced (nadh),PAAD:nadh,PRADLODA:nicotinamide adenine dinucleotide reduced (nadh)","nicotinamide adenine dinucleotide reduced (nadh)"
"324","C00455","Metabolite 414","KIRC nicotinamide ribonucleotide (nmn) :,BRCATang:nicotinamide ribonucleotide (nmn),PAADHussain1:nicotinamide ribonucleotide (nmn),PAADHussain2:nicotinamide ribonucleotide (nmn),PRAD:nicotinamide ribonucleotide (nmn),PRADLODA:nicotinamide ribonucleotide (nmn)","nicotinamide ribonucleotide (nmn)"
"325","C03150","Metabolite 415","KIRC nicotinamide riboside* :,OV:nicotinamide riboside*,PRADLODA:nicotinamide riboside*","nicotinamide riboside*"
"326","C00253","Metabolite 416","KIRC nicotinate :,BRCA:nicotinate","nicotinate"
"327","D00049","Metabolite 416","KIRC nicotinate :,BRCA:nicotinate","nicotinate"
"328","C00857","Metabolite 417","KIRC nicotinate adenine dinucleotide (naad+) :","nicotinate adenine dinucleotide (naad+)"
"329","C01046","Metabolite 418","KIRC n-methylglutamate :","n-methylglutamate"
"330","C00712","Metabolite 420","KIRC oleate (18:1n9) :,BLCA:oleic acid,BRCA:oleate (18:1n9),BRCATang:oleate (18:1n9),LGG:oleate (18:1n9),OV:oleate (18:1n9),PAADHussain1:oleate (18:1n9),PAADHussain2:oleate (18:1n9),PRAD:oleate (18:1n9),PRADLODA:oleate (18:1n9)","oleate (18:1n9)"
"331","D02315","Metabolite 420","KIRC oleate (18:1n9) :,BLCA:oleic acid,BRCA:oleate (18:1n9),BRCATang:oleate (18:1n9),OV:oleate (18:1n9),PRAD:oleate (18:1n9)","oleate (18:1n9)"
"332","C00077","Metabolite 423","KIRC ornithine :,BRCA:ornithine,BRCATang:ornithine,LGG:ornithine,OV:ornithine,PAAD:ornithine,PAADHussain1:ornithine,PAADHussain2:ornithine,PRAD:ornithine,PRADLODA:ornithine","ornithine"
"333","D08302","Metabolite 423","KIRC ornithine :,BRCA:ornithine,BRCATang:ornithine,OV:ornithine,PAAD:ornithine,PRAD:ornithine","ornithine"
"334","C00515","Metabolite 423","KIRC ornithine :,BRCA:ornithine,BRCATang:ornithine,LGG:ornithine,OV:ornithine,PAAD:ornithine,PAADHussain1:ornithine,PAADHussain2:ornithine,PRAD:ornithine,PRADLODA:ornithine","ornithine"
"335","C00249","Metabolite 425","KIRC palmitate (16:0) :,BLCA:palmitic acid,BRCA:palmitate (16:0),BRCATang:palmitate (16:0),LGG:palmitate (16:0),OV:palmitate (16:0),PAADHussain1:palmitate (16:0),PAADHussain2:palmitate (16:0),PRAD:palmitate (16:0),PRADLODA:palmitate (16:0)","palmitate (16:0)"
"336","D05341","Metabolite 425","KIRC palmitate (16:0) :,BLCA:palmitic acid,BRCA:palmitate (16:0),BRCATang:palmitate (16:0),OV:palmitate (16:0),PRAD:palmitate (16:0)","palmitate (16:0)"
"337","C08362","Metabolite 426","KIRC palmitoleate (16:1n7) :,BRCA:palmitoleate (16:1n7),BRCATang:palmitoleate (16:1n7),LGG:palmitoleate (16:1n7),OV:palmitoleate (16:1n7),PAADHussain1:palmitoleate (16:1n7),PAADHussain2:palmitoleate (16:1n7),PRAD:palmitoleate (16:1n7),PRADLODA:palmitoleate (16:1n7)","palmitoleate (16:1n7)"
"338","C02990","Metabolite 428","KIRC palmitoylcarnitine :,BRCA:palmitoylcarnitine,BRCATang:palmitoylcarnitine,OV:palmitoylcarnitine,PAADHussain1:palmitoylcarnitine","palmitoylcarnitine"
"339","C00864","Metabolite 429","KIRC pantothenate :,BLCA:pantothenic acid,BRCA:pantothenate,BRCATang:pantothenate,LGG:pantothenate (vitamin b5),OV:pantothenate,PAAD:pantothenate,PAADHussain1:pantothenate,PAADHussain2:pantothenate,PRAD:pantothenate,PRADLODA:pantothenate","pantothenate"
"340","D07413","Metabolite 429","KIRC pantothenate :,BLCA:pantothenic acid,BRCA:pantothenate,BRCATang:pantothenate,OV:pantothenate,PAAD:pantothenate,PRAD:pantothenate","pantothenate"
"341","D02362","Metabolite 430","KIRC paroxetine :","paroxetine"
"342","C07415","Metabolite 430","KIRC paroxetine :","paroxetine"
"343","C01468","Metabolite 431","KIRC p-cresol sulfate :,BRCA:p-cresol sulfate,BRCATang:p-cresol sulfate,LGG:p-cresol sulfate,OV:p-cresol sulfate,PAADHussain1:p-cresol sulfate,PAADHussain2:p-cresol sulfate,PRADLODA:p-cresol sulfate","p-cresol sulfate"
"344","C01601","Metabolite 432","KIRC pelargonate (9:0) :,BRCATang:pelargonate (9:0),LGG:pelargonate (9:0),OV:pelargonate (9:0),PAADHussain1:pelargonate (9:0),PAADHussain2:pelargonate (9:0)","pelargonate (9:0)"
"345","C05551","Metabolite 433","KIRC penicillin g :,PAADHussain1:penicillin g,PRADLODA:penicillin g","penicillin g"
"346","D02336","Metabolite 433","KIRC penicillin g :","penicillin g"
"347","C16537","Metabolite 434","KIRC pentadecanoate (15:0) :,BRCATang:pentadecanoate (15:0),LGG:pentadecanoate (15:0),OV:pentadecanoate (15:0),PAADHussain1:pentadecanoate (15:0)","pentadecanoate (15:0)"
"348","C12600","Metabolite 435","KIRC phenol red :,BRCA:phenol red,PAADHussain1:phenol red","phenol red"
"349","D01200","Metabolite 435","KIRC phenol red :,BRCA:phenol red","phenol red"
"350","C02180","Metabolite 436","KIRC phenol sulfate :,BRCA:phenol sulfate,BRCATang:phenol sulfate,LGG:phenol sulfate,OV:phenol sulfate,PAADHussain1:phenol sulfate,PAADHussain2:phenol sulfate,PRADLODA:phenol sulfate","phenol sulfate"
"351","C00850","Metabolite 436","KIRC phenol sulfate :,BRCA:phenol sulfate,BRCATang:phenol sulfate,LGG:phenol sulfate,OV:phenol sulfate,PAADHussain1:phenol sulfate,PAADHussain2:phenol sulfate,PRADLODA:phenol sulfate","phenol sulfate"
"352","C04148","Metabolite 437","KIRC phenylacetylglutamine :,BRCA:phenylacetylglutamine,BRCATang:phenylacetylglutamine,LGG:phenylacetylglutamine,OV:phenylacetylglutamine,PAADHussain1:phenylacetylglutamine,PAADHussain2:phenylacetylglutamine,PRADLODA:phenylacetylglutamine","phenylacetylglutamine"
"353","C00079","Metabolite 438","KIRC phenylalanine :,BLCA:phenylalanine,BRCA:phenylalanine,BRCATang:phenylalanine,LGG:phenylalanine,OV:phenylalanine,PAAD:phenylalanine,PAADHussain1:phenylalanine,PAADHussain2:phenylalanine,PRAD:phenylalanine,PRADLODA:phenylalanine","phenylalanine"
"354","D00021","Metabolite 438","KIRC phenylalanine :,BLCA:phenylalanine,BRCA:phenylalanine,BRCATang:phenylalanine,OV:phenylalanine,PAAD:phenylalanine,PRAD:phenylalanine","phenylalanine"
"355","C00009","Metabolite 452","KIRC phosphate :,BRCA:phosphate,BRCATang:phosphate,LGG:phosphate,OV:phosphate,PAADHussain1:phosphate,PAADHussain2:phosphate,PRADLODA:phosphate","phosphate"
"356","D05467","Metabolite 452","KIRC phosphate :,BRCA:phosphate,BRCATang:phosphate,OV:phosphate","phosphate"
"357","C00074","Metabolite 453","KIRC phosphoenolpyruvate (pep) :,BRCA:phosphoenolpyruvate (pep),LGG:phosphoenolpyruvate (pep),OV:phosphoenolpyruvate (pep),PAAD:phosphoenolpyruvate,PRAD:phosphoenolpyruvate (pep","phosphoenolpyruvate (pep)"
"358","C00346","Metabolite 454","KIRC phosphoethanolamine :,BRCA:phosphoethanolamine,BRCATang:phosphoethanolamine,LGG:phosphoethanolamine (pe),OV:phosphoethanolamine,PAADHussain1:phosphoethanolamine,PAADHussain2:phosphoethanolamine,PRAD:phosphoethanolamine,PRADLODA:phosphoethanolamine","phosphoethanolamine"
"359","C12144","Metabolite 455","KIRC phytosphingosine :,BRCA:phytosphingosine,BRCATang:phytosphingosine","phytosphingosine"
"360","C00408","Metabolite 456","KIRC pipecolate :,BLCA:pipecolic acid,BRCA:pipecolate,BRCATang:pipecolate,LGG:pipecolate,OV:pipecolate,PAADHussain1:pipecolate,PAADHussain2:pipecolate,PRAD:pipecolate,PRADLODA:pipecolate","pipecolate"
"361","C03882","Metabolite 457","KIRC piperine :,BRCATang:piperine,PRADLODA:piperine","piperine"
"362","C05484","Metabolite 460","KIRC pregnen-diol disulfate* :,OV:pregnen-diol disulfate*,PAADHussain1:pregnen-diol disulfate*,PAADHussain2:pregnen-diol disulfate*","pregnen-diol disulfate*"
"363","D00189","Metabolite 460","KIRC pregnen-diol disulfate* :,OV:pregnen-diol disulfate*","pregnen-diol disulfate*"
"364","C00148","Metabolite 462","KIRC proline :,BLCA:proline,BRCA:proline,BRCATang:proline,LGG:proline,OV:proline,PAAD:proline,PAADHussain1:proline,PAADHussain2:proline,PRAD:proline,PRADLODA:proline","proline"
"365","D00035","Metabolite 462","KIRC proline :,BLCA:proline,BRCA:proline,BRCATang:proline,OV:proline,PAAD:proline,PRAD:proline","proline"
"366","C03017","Metabolite 465","KIRC propionylcarnitine :,BRCA:propionylcarnitine,BRCATang:propionylcarnitine,LGG:propionylcarnitine (c3),OV:propionylcarnitine,PAADHussain1:propionylcarnitine,PAADHussain2:propionylcarnitine,PRADLODA:propionylcarnitine","propionylcarnitine"
"367","C05953","Metabolite 466","KIRC prostaglandin a2 :,PAADHussain2:prostaglandin a2","prostaglandin a2"
"368","C00584","Metabolite 467","KIRC prostaglandin e2 :,PAADHussain1:prostaglandin e2,PAADHussain2:prostaglandin e2","prostaglandin e2"
"369","D00079","Metabolite 467","KIRC prostaglandin e2 :","prostaglandin e2"
"370","C02067","Metabolite 468","KIRC pseudouridine :,BRCA:pseudouridine,BRCATang:pseudouridine,LGG:pseudouridine,OV:pseudouridine,PAADHussain1:pseudouridine,PAADHussain2:pseudouridine,PRADLODA:pseudouridine","pseudouridine"
"371","C00134","Metabolite 469","KIRC putrescine :,BRCA:putrescine,BRCATang:putrescine,LGG:putrescine,OV:putrescine,PAADHussain1:putrescine,PAADHussain2:putrescine,PRAD:putrescine,PRADLODA:putrescine","putrescine"
"372","C02896","Metabolite 469","KIRC putrescine :,BRCA:putrescine,BRCATang:putrescine,LGG:putrescine,OV:putrescine,PAADHussain1:putrescine,PAADHussain2:putrescine,PRAD:putrescine,PRADLODA:putrescine","putrescine"
"373","C00250","Metabolite 470","KIRC pyridoxal :,PAADHussain1:pyridoxal","pyridoxal"
"374","C00847","Metabolite 471","KIRC pyridoxate :,BRCA:pyridoxate,BRCATang:pyridoxate,OV:pyridoxate,PAADHussain1:pyridoxate,PRADLODA:pyridoxate","pyridoxate"
"375","C00013","Metabolite 473","KIRC pyrophosphate (ppi) :,BRCA:pyrophosphate (ppi),BRCATang:pyrophosphate (ppi),LGG:pyrophosphate (ppi),OV:pyrophosphate (ppi),PRAD:pyrophosphate (ppi)","pyrophosphate (ppi)"
"376","C08257","Metabolite 474","KIRC quebrachitol :,BRCATang:quebrachitol","quebrachitol"
"377","C00296","Metabolite 475","KIRC quinate :,OV:quinate,PRADLODA:quinate","quinate"
"378","C03722","Metabolite 477","KIRC quinolinate :,BRCA:quinolinate,OV:quinolinate,PRAD:quinolinate,PRADLODA:quinolinate","quinolinate"
"379","D00422","Metabolite 478","KIRC ranitidine :,BRCATang:ranitidine,LGG:ranitidine,PAADHussain1:ranitidine","ranitidine"
"380","C00255","Metabolite 480","KIRC riboflavin (vitamin b2) :,BRCA:riboflavin (vitamin b2),OV:riboflavin (vitamin b2),PAADHussain1:riboflavin (vitamin b2),PAADHussain2:riboflavin (vitamin b2),PRAD:riboflavin (vitamin b2),PRADLODA:riboflavin (vitamin b2)","riboflavin (vitamin b2)"
