"","X","ID","Source","FinalName"
"217","HMDB00213","Metabolite 307","KIRC inositol 1-phosphate (i1p) :,BRCA:inositol 1-phosphate (i1p),BRCATang:inositol 1-phosphate (i1p),LGG:inositol 1-phosphate (i1p),OV:inositol 1-phosphate (i1p),PAADHussain1:inositol 1-phosphate (i1p),PAADHussain2:inositol 1-phosphate (i1p)","inositol 1-phosphate (i1p)"
"218","HMDB00172","Metabolite 311","KIRC isoleucine :,BRCA:isoleucine,BRCATang:isoleucine,LGG:isoleucine,OV:isoleucine,PAADHussain1:isoleucine,PAADHussain2:isoleucine,PRAD:isoleucine,PRADLODA:isoleucine","isoleucine"
"219","HMDB00688","Metabolite 324","KIRC isovalerylcarnitine :,BRCA:isovalerylcarnitine,BRCATang:isovalerylcarnitine,LGG:isovalerylcarnitine (c5),OV:isovalerylcarnitine,PAADHussain1:isovalerylcarnitine,PAADHussain2:isovalerylcarnitine,PRADLODA:isovalerylcarnitine","isovalerylcarnitine"
"220","HMDB00684","Metabolite 325","KIRC kynurenine :,BLCA:kynurenine,BRCA:kynurenine,BRCATang:kynurenine,LGG:kynurenine,OV:kynurenine,PAAD:kynurenine,PAADHussain1:kynurenine,PAADHussain2:kynurenine,PRAD:kynurenine,PRADLODA:kynurenine","kynurenine"
"221","HMDB00190","Metabolite 326","KIRC lactate :,BRCA:lactate,BRCATang:lactate,LGG:lactate,OV:lactate,PAAD:lactate,PAADHussain1:lactate,PAADHussain2:lactate,PRAD:lactate,PRADLODA:lactate","lactate"
"222","HMDB00638","Metabolite 327","KIRC laurate (12:0) :,BLCA:lauric acid,BRCA:laurate (12:0),BRCATang:laurate (12:0),LGG:laurate (12:0),OV:laurate (12:0),PAADHussain1:laurate (12:0),PAADHussain2:laurate (12:0),PRAD:laurate (12:0)","laurate (12:0)"
"223","HMDB02250","Metabolite 328","KIRC laurylcarnitine :,OV:laurylcarnitine","laurylcarnitine"
"224","HMDB00687","Metabolite 329","KIRC leucine :,BLCA:leucine,BRCA:leucine,BRCATang:leucine,LGG:leucine,OV:leucine,PAADHussain1:leucine,PAADHussain2:leucine,PRAD:leucine,PRADLODA:leucine","leucine"
"225","HMDB13243","Metabolite 338","KIRC leucylphenylalanine :","leucylphenylalanine"
"226","HMDB00673","Metabolite 343","KIRC linoleate (18:2n6) :,BRCA:linoleate (18:2n6),BRCATang:linoleate (18:2n6),LGG:linoleate (18:2n6),OV:linoleate (18:2n6),PAADHussain1:linoleate (18:2n6),PAADHussain2:linoleate (18:2n6),PRAD:linoleate (18:2n6),PRADLODA:linoleate (18:2n6)","linoleate (18:2n6)"
"227","HMDB01388","Metabolite 344","KIRC linolenate [alpha or gamma; (18:3n3 or 6)] :,BRCA:linolenate [alpha or gamma; (18:3n3 or 6)],BRCATang:linolenate [alpha or gamma; (18:3n3 or 6)],LGG:linolenate (18:3n3 or 3n6),OV:linolenate [alpha or gamma; (18:3n3 or 6)],PAADHussain1:linolenate [alpha or gamma; (18:3n3 or 6)],PAADHussain2:linolenate [alpha or gamma; (18:3n3 or 6)],PRADLODA:linolenate [alpha or gamma; (18:3n3 or 6)]","linolenate [alpha or gamma; (18:3n3 or 6)]"
"228","HMDB05006","Metabolite 345","KIRC lipitor :","lipitor"
"229","HMDB04159","Metabolite 346","KIRC l-urobilin :","l-urobilin"
"230","HMDB00182","Metabolite 347","KIRC lysine :,BLCA:lysine,BRCA:lysine,BRCATang:lysine,LGG:lysine,OV:lysine,PAAD:lysine,PAADHussain1:lysine,PAADHussain2:lysine,PRAD:lysine,PRADLODA:lysine","lysine"
"231","HMDB00156","Metabolite 352","KIRC malate :,BRCA:malate,BRCATang:malate,LGG:malate,OV:malate,PAAD:malate,PAADHussain1:malate,PAADHussain2:malate,PRAD:malate,PRADLODA:malate","malate"
"232","HMDB02095","Metabolite 353","KIRC malonylcarnitine :,BRCATang:malonylcarnitine","malonylcarnitine"
"233","HMDB12253","Metabolite 354","KIRC maltohexaose :,OV:maltohexaose","maltohexaose"
"234","HMDB12254","Metabolite 355","KIRC maltopentaose :,BRCA:maltopentaose,BRCATang:maltopentaose,OV:maltopentaose","maltopentaose"
"235","HMDB00163","Metabolite 356","KIRC maltose :,BRCA:maltose,BRCATang:maltose,LGG:maltose,OV:maltose,PAADHussain1:maltose,PAADHussain2:maltose,PRADLODA:maltose","maltose"
"236","HMDB01296","Metabolite 357","KIRC maltotetraose :,BRCA:maltotetraose,BRCATang:maltotetraose,LGG:maltotetraose,OV:maltotetraose,PAADHussain1:maltotetraose,PAADHussain2:maltotetraose,PRADLODA:maltotetraose","maltotetraose"
"237","HMDB01262","Metabolite 358","KIRC maltotriose :,BRCA:maltotriose,BRCATang:maltotriose,LGG:maltotriose,OV:maltotriose,PAADHussain1:maltotriose,PAADHussain2:maltotriose,PRADLODA:maltotriose","maltotriose"
"238","HMDB00169","Metabolite 359","KIRC mannose :,BRCA:mannose,BRCATang:mannose,LGG:mannose,OV:mannose,PAADHussain1:mannose,PAADHussain2:mannose,PRAD:mannose,PRADLODA:mannose","mannose"
"239","HMDB01078","Metabolite 360","KIRC mannose-6-phosphate :,BRCA:mannose-6-phosphate,BRCATang:mannose-6-phosphate,LGG:mannose 6-phosphate,OV:mannose-6-phosphate,PAADHussain1:mannose-6-phosphate,PAADHussain2:mannose-6-phosphate,PRAD:mannose-6-phosphate,PRADLODA:mannose-6-phosphate","mannose-6-phosphate"
"240","HMDB02259","Metabolite 361","KIRC margarate (17:0) :,BRCA:margarate (17:0),BRCATang:margarate (17:0),LGG:margarate (17:0),OV:margarate (17:0),PAADHussain1:margarate (17:0),PAADHussain2:margarate (17:0),PRAD:heptadecanoate (margarate; 17:0),PRADLODA:margarate (17:0)","margarate (17:0)"
"241","HMDB01921","Metabolite 362","KIRC metformin :","metformin"
"242","HMDB00696","Metabolite 363","KIRC methionine :,BLCA:methionine,BRCA:methionine,BRCATang:methionine,LGG:methionine,OV:methionine,PAAD:methionine,PAADHussain1:methionine,PAADHussain2:methionine,PRAD:methionine,PRADLODA:methionine","methionine"
"243","HMDB00552","Metabolite 372","KIRC methylglutaroylcarnitine :,LGG:3-methylglutaroylcarnitine (c6),PAADHussain1:methylglutaroylcarnitine,PAADHussain2:methylglutaroylcarnitine","methylglutaroylcarnitine"
"244","HMDB01932","Metabolite 374","KIRC metoprolol :,BRCA:metoprolol,LGG:metoprolol,OV:metoprolol,PAADHussain1:metoprolol,PAADHussain2:metoprolol","metoprolol"
"245","HMDB00211","Metabolite 376","KIRC myo-inositol :,BRCA:myo-inositol,BRCATang:myo-inositol,LGG:myo-inositol,OV:myo-inositol,PAADHussain1:myo-inositol,PAADHussain2:myo-inositol,PRAD:myo-inositol,PRADLODA:myo-inositol","myo-inositol"
"246","HMDB00806","Metabolite 377","KIRC myristate (14:0) :,BRCA:myristate (14:0),BRCATang:myristate (14:0),LGG:myristate (14:0),OV:myristate (14:0),PAADHussain1:myristate (14:0),PAADHussain2:myristate (14:0),PRAD:myristate (14:0),PRADLODA:myristate (14:0)","myristate (14:0)"
"247","HMDB02000","Metabolite 378","KIRC myristoleate (14:1n5) :,BRCA:myristoleate (14:1n5),BRCATang:myristoleate (14:1n5),LGG:myristoleate (14:1n5),OV:myristoleate (14:1n5),PAADHussain1:myristoleate (14:1n5),PAADHussain2:myristoleate (14:1n5)","myristoleate (14:1n5)"
"248","HMDB04193","Metabolite 380","KIRC n1-methyl-2-pyridone-5-carboxamide :","n1-methyl-2-pyridone-5-carboxamide"
"249","HMDB03331","Metabolite 381","KIRC n1-methyladenosine :,BRCA:n1-methyladenosine,BRCATang:n1-methyladenosine,LGG:1-methyladenosine,OV:n1-methyladenosine,PAADHussain1:n1-methyladenosine,PAADHussain2:n1-methyladenosine,PRADLODA:n1-methyladenosine","n1-methyladenosine"
"250","HMDB01563","Metabolite 382","KIRC n1-methylguanosine :,BRCA:n1-methylguanosine,BRCATang:n1-methylguanosine,PAADHussain1:n1-methylguanosine,PAADHussain2:n1-methylguanosine,PRADLODA:n1-methylguanosine","n1-methylguanosine"
"251","HMDB04824","Metabolite 383","KIRC n2,n2-dimethylguanosine :,BRCA:n2,n2-dimethylguanosine,OV:n2,n2-dimethylguanosine,PAADHussain1:n2,n2-dimethylguanosine,PAADHussain2:n2,n2-dimethylguanosine","n2,n2-dimethylguanosine"
"252","HMDB00446","Metabolite 384","KIRC n2-acetyllysine :","n2-acetyllysine"
"253","HMDB05862","Metabolite 385","KIRC n2-methylguanosine :,OV:n2-methylguanosine,PAADHussain1:n2-methylguanosine","n2-methylguanosine"
"254","HMDB00206","Metabolite 386","KIRC n6-acetyllysine :,BRCA:n6-acetyllysine,BRCATang:n6-acetyllysine,LGG:n6-acetyllysine,OV:n6-acetyllysine,PAAD:acetyllysine,PAADHussain1:n6-acetyllysine,PAADHussain2:n6-acetyllysine,PRADLODA:n6-acetyllysine","n6-acetyllysine"
"255","HMDB01325","Metabolite 388","KIRC n-6-trimethyllysine :,PRAD:n-6-trimethyllysine","n-6-trimethyllysine"
"256","HMDB00766","Metabolite 389","KIRC n-acetylalanine :,BRCA:n-acetylalanine,BRCATang:n-acetylalanine,LGG:n-acetylalanine,OV:n-acetylalanine,PAAD:n-acetyl-l-alanine,PAADHussain1:n-acetylalanine,PAADHussain2:n-acetylalanine,PRADLODA:n-acetylalanine","n-acetylalanine"
"257","HMDB04620","Metabolite 390","KIRC n-acetylarginine :","n-acetylarginine"
"258","HMDB06028","Metabolite 391","KIRC n-acetylasparagine :","n-acetylasparagine"
"259","HMDB00812","Metabolite 392","KIRC n-acetylaspartate (naa) :,BRCA:n-acetylaspartate (naa),BRCATang:n-acetylaspartate (naa),LGG:n-acetylaspartate (naa),OV:n-acetylaspartate (naa),PAADHussain1:n-acetylaspartate (naa),PAADHussain2:n-acetylaspartate (naa),PRAD:n-acetylaspartate (naa),PRADLODA:n-acetylaspartate (naa)","n-acetylaspartate (naa)"
"260","HMDB01067","Metabolite 393","KIRC n-acetyl-aspartyl-glutamate (naag) :,BRCA:n-acetyl-aspartyl-glutamate (naag),BRCATang:n-acetyl-aspartyl-glutamate (naag),LGG:n-acetyl-aspartyl-glutamate (naag),OV:n-acetyl-aspartyl-glutamate (naag),PAADHussain1:n-acetyl-aspartyl-glutamate (naag),PAADHussain2:n-acetyl-aspartyl-glutamate (naag),PRADLODA:n-acetyl-aspartyl-glutamate (naag)","n-acetyl-aspartyl-glutamate (naag)"
"261","HMDB00215","Metabolite 394","KIRC n-acetylglucosamine :,BRCA:n-acetylglucosamine,PAADHussain1:n-acetylglucosamine,PAADHussain2:n-acetylglucosamine,PRAD:n-acetylglucosamine,PRADLODA:n-acetylglucosamine","n-acetylglucosamine"
"262","HMDB00803","Metabolite 394","KIRC n-acetylglucosamine :,BRCA:n-acetylglucosamine,PRAD:n-acetylglucosamine","n-acetylglucosamine"
"263","HMDB02817","Metabolite 395","KIRC n-acetylglucosamine 6-phosphate :,BRCA:n-acetylglucosamine 6-phosphate,BRCATang:n-acetylglucosamine 6-phosphate,LGG:n-acetylglucosamine 6-phosphate,OV:n-acetylglucosamine 6-phosphate,PAADHussain2:n-acetylglucosamine 6-phosphate","n-acetylglucosamine 6-phosphate"
"264","HMDB01062","Metabolite 395","KIRC n-acetylglucosamine 6-phosphate :,BRCA:n-acetylglucosamine 6-phosphate,BRCATang:n-acetylglucosamine 6-phosphate,LGG:n-acetylglucosamine 6-phosphate,OV:n-acetylglucosamine 6-phosphate,PAADHussain2:n-acetylglucosamine 6-phosphate","n-acetylglucosamine 6-phosphate"
"265","HMDB06029","Metabolite 396","KIRC n-acetylglutamine :","n-acetylglutamine"
"266","HMDB00532","Metabolite 397","KIRC n-acetylglycine :,BRCATang:n-acetylglycine,LGG:n-acetylglycine,OV:n-acetylglycine,PAADHussain2:n-acetylglycine","n-acetylglycine"
"267","HMDB11756","Metabolite 399","KIRC n-acetylleucine :","n-acetylleucine"
"268","HMDB11745","Metabolite 400","KIRC n-acetylmethionine :,BRCA:n-acetylmethionine,BRCATang:n-acetylmethionine,LGG:n-acetylmethionine,OV:n-acetylmethionine,PAADHussain1:n-acetylmethionine,PAADHussain2:n-acetylmethionine,PRADLODA:n-acetylmethionine","n-acetylmethionine"
"269","HMDB00230","Metabolite 401","KIRC n-acetylneuraminate :,BRCA:n-acetylneuraminate,BRCATang:n-acetylneuraminate,LGG:n-acetylneuraminate,OV:n-acetylneuraminate,PAADHussain1:n-acetylneuraminate,PAADHussain2:n-acetylneuraminate,PRAD:n-acetylneuraminate,PRADLODA:n-acetylneuraminate","n-acetylneuraminate"
"270","HMDB03357","Metabolite 402","KIRC n-acetylornithine :,BRCA:n-acetylornithine,BRCATang:n-acetylornithine,PAAD:n-acetyl-l-ornithine","n-acetylornithine"
"271","HMDB00512","Metabolite 403","KIRC n-acetylphenylalanine :","n-acetylphenylalanine"
"272","HMDB02931","Metabolite 404","KIRC n-acetylserine :,BRCA:n-acetylserine,BRCATang:n-acetylserine,LGG:n-acetylserine,OV:n-acetylserine,PAADHussain1:n-acetylserine,PAADHussain2:n-acetylserine,PRADLODA:n-acetylserine","n-acetylserine"
"273","HMDB00866","Metabolite 407","KIRC n-acetyltyrosine :","n-acetyltyrosine"
"274","HMDB11757","Metabolite 408","KIRC n-acetylvaline :,BLCA:n-acetyl valine","n-acetylvaline"
"275","HMDB01923","Metabolite 409","KIRC naproxen :,BRCA:naproxen","naproxen"
"276","HMDB02368","Metabolite 410","KIRC nervonate (24:1n9) :","nervonate (24:1n9)"
"277","HMDB01406","Metabolite 411","KIRC nicotinamide :,BRCA:nicotinamide,BRCATang:nicotinamide,LGG:nicotinamide,OV:nicotinamide,PAAD:nicotinamide,PAADHussain1:nicotinamide,PAADHussain2:nicotinamide,PRAD:nicotinamide,PRADLODA:nicotinamide","nicotinamide"
"278","HMDB00902","Metabolite 412","KIRC nicotinamide adenine dinucleotide (nad+) :,BRCA:nicotinamide adenine dinucleotide (nad+),BRCATang:nicotinamide adenine dinucleotide (nad+),LGG:nad+,OV:nicotinamide adenine dinucleotide (nad+),PAAD:nad+,PAADHussain1:nicotinamide adenine dinucleotide (nad+),PAADHussain2:nicotinamide adenine dinucleotide (nad+),PRAD:nicotinamide adenine dinucleotide (nad+),PRADLODA:nicotinamide adenine dinucleotide (nad+)","nicotinamide adenine dinucleotide (nad+)"
"279","HMDB01487","Metabolite 413","KIRC nicotinamide adenine dinucleotide reduced (nadh) :,BRCATang:nicotinamide adenine dinucleotide reduced (nadh),PAAD:nadh,PRADLODA:nicotinamide adenine dinucleotide reduced (nadh)","nicotinamide adenine dinucleotide reduced (nadh)"
"280","HMDB00229","Metabolite 414","KIRC nicotinamide ribonucleotide (nmn) :,BRCATang:nicotinamide ribonucleotide (nmn),PAADHussain1:nicotinamide ribonucleotide (nmn),PAADHussain2:nicotinamide ribonucleotide (nmn),PRAD:nicotinamide ribonucleotide (nmn),PRADLODA:nicotinamide ribonucleotide (nmn)","nicotinamide ribonucleotide (nmn)"
"281","HMDB00855","Metabolite 415","KIRC nicotinamide riboside* :,OV:nicotinamide riboside*,PRADLODA:nicotinamide riboside*","nicotinamide riboside*"
"282","HMDB01488","Metabolite 416","KIRC nicotinate :,BRCA:nicotinate","nicotinate"
"283","HMDB01179","Metabolite 417","KIRC nicotinate adenine dinucleotide (naad+) :","nicotinate adenine dinucleotide (naad+)"
"284","HMDB00207","Metabolite 420","KIRC oleate (18:1n9) :,BLCA:oleic acid,BRCA:oleate (18:1n9),BRCATang:oleate (18:1n9),LGG:oleate (18:1n9),OV:oleate (18:1n9),PAADHussain1:oleate (18:1n9),PAADHussain2:oleate (18:1n9),PRAD:oleate (18:1n9),PRADLODA:oleate (18:1n9)","oleate (18:1n9)"
"285","HMDB00573","Metabolite 420","KIRC oleate (18:1n9) :,BLCA:oleic acid,BRCA:oleate (18:1n9),BRCATang:oleate (18:1n9),LGG:oleate (18:1n9),OV:oleate (18:1n9),PAADHussain1:oleate (18:1n9),PAADHussain2:oleate (18:1n9),PRAD:oleate (18:1n9),PRADLODA:oleate (18:1n9)","oleate (18:1n9)"
"286","HMDB05065","Metabolite 421","KIRC oleoylcarnitine :,BRCATang:oleoylcarnitine,LGG:oleoylcarnitine (c18),OV:oleoylcarnitine,PAADHussain1:oleoylcarnitine,PAADHussain2:oleoylcarnitine,PRADLODA:oleoylcarnitine","oleoylcarnitine"
"287","HMDB05765","Metabolite 422","KIRC ophthalmate :,BRCA:ophthalmate,BRCATang:ophthalmate,LGG:ophthalmate,OV:ophthalmate,PAADHussain1:ophthalmate,PAADHussain2:ophthalmate,PRADLODA:ophthalmate","ophthalmate"
"288","HMDB03374","Metabolite 423","KIRC ornithine :,BRCA:ornithine,BRCATang:ornithine,LGG:ornithine,OV:ornithine,PAAD:ornithine,PAADHussain1:ornithine,PAADHussain2:ornithine,PRAD:ornithine,PRADLODA:ornithine","ornithine"
"289","HMDB00214","Metabolite 423","KIRC ornithine :,BRCA:ornithine,BRCATang:ornithine,LGG:ornithine,OV:ornithine,PAAD:ornithine,PAADHussain1:ornithine,PAADHussain2:ornithine,PRAD:ornithine,PRADLODA:ornithine","ornithine"
"290","HMDB10316","Metabolite 424","KIRC p-acetamidophenylglucuronide :,BRCATang:p-acetamidophenylglucuronide,LGG:p-acetamidophenylglucuronide,OV:p-acetamidophenylglucuronide,PAADHussain1:p-acetamidophenylglucuronide,PRADLODA:p-acetamidophenylglucuronide","p-acetamidophenylglucuronide"
"291","HMDB00220","Metabolite 425","KIRC palmitate (16:0) :,BLCA:palmitic acid,BRCA:palmitate (16:0),BRCATang:palmitate (16:0),LGG:palmitate (16:0),OV:palmitate (16:0),PAADHussain1:palmitate (16:0),PAADHussain2:palmitate (16:0),PRAD:palmitate (16:0),PRADLODA:palmitate (16:0)","palmitate (16:0)"
"292","HMDB03229","Metabolite 426","KIRC palmitoleate (16:1n7) :,BRCA:palmitoleate (16:1n7),BRCATang:palmitoleate (16:1n7),LGG:palmitoleate (16:1n7),OV:palmitoleate (16:1n7),PAADHussain1:palmitoleate (16:1n7),PAADHussain2:palmitoleate (16:1n7),PRAD:palmitoleate (16:1n7),PRADLODA:palmitoleate (16:1n7)","palmitoleate (16:1n7)"
"293","HMDB00222","Metabolite 428","KIRC palmitoylcarnitine :,BRCA:palmitoylcarnitine,BRCATang:palmitoylcarnitine,OV:palmitoylcarnitine,PAADHussain1:palmitoylcarnitine","palmitoylcarnitine"
"294","HMDB00210","Metabolite 429","KIRC pantothenate :,BLCA:pantothenic acid,BRCA:pantothenate,BRCATang:pantothenate,LGG:pantothenate (vitamin b5),OV:pantothenate,PAAD:pantothenate,PAADHussain1:pantothenate,PAADHussain2:pantothenate,PRAD:pantothenate,PRADLODA:pantothenate","pantothenate"
"295","HMDB01858","Metabolite 431","KIRC p-cresol sulfate :,BRCA:p-cresol sulfate,BRCATang:p-cresol sulfate,LGG:p-cresol sulfate,OV:p-cresol sulfate,PAADHussain1:p-cresol sulfate,PAADHussain2:p-cresol sulfate,PRADLODA:p-cresol sulfate","p-cresol sulfate"
"296","HMDB00847","Metabolite 432","KIRC pelargonate (9:0) :,BRCATang:pelargonate (9:0),LGG:pelargonate (9:0),OV:pelargonate (9:0),PAADHussain1:pelargonate (9:0),PAADHussain2:pelargonate (9:0)","pelargonate (9:0)"
"297","HMDB00826","Metabolite 434","KIRC pentadecanoate (15:0) :,BRCATang:pentadecanoate (15:0),LGG:pentadecanoate (15:0),OV:pentadecanoate (15:0),PAADHussain1:pentadecanoate (15:0)","pentadecanoate (15:0)"
"298","HMDB06344","Metabolite 437","KIRC phenylacetylglutamine :,BRCA:phenylacetylglutamine,BRCATang:phenylacetylglutamine,LGG:phenylacetylglutamine,OV:phenylacetylglutamine,PAADHussain1:phenylacetylglutamine,PAADHussain2:phenylacetylglutamine,PRADLODA:phenylacetylglutamine","phenylacetylglutamine"
"299","HMDB00159","Metabolite 438","KIRC phenylalanine :,BLCA:phenylalanine,BRCA:phenylalanine,BRCATang:phenylalanine,LGG:phenylalanine,OV:phenylalanine,PAAD:phenylalanine,PAADHussain1:phenylalanine,PAADHussain2:phenylalanine,PRAD:phenylalanine,PRADLODA:phenylalanine","phenylalanine"
"300","HMDB11177","Metabolite 447","KIRC phenylalanylproline :","phenylalanylproline"
"301","HMDB01429","Metabolite 452","KIRC phosphate :,BRCA:phosphate,BRCATang:phosphate,LGG:phosphate,OV:phosphate,PAADHussain1:phosphate,PAADHussain2:phosphate,PRADLODA:phosphate","phosphate"
"302","HMDB02142","Metabolite 452","KIRC phosphate :,BRCA:phosphate,BRCATang:phosphate,LGG:phosphate,OV:phosphate,PAADHussain1:phosphate,PAADHussain2:phosphate,PRADLODA:phosphate","phosphate"
"303","HMDB00263","Metabolite 453","KIRC phosphoenolpyruvate (pep) :,BRCA:phosphoenolpyruvate (pep),LGG:phosphoenolpyruvate (pep),OV:phosphoenolpyruvate (pep),PAAD:phosphoenolpyruvate,PRAD:phosphoenolpyruvate (pep","phosphoenolpyruvate (pep)"
"304","HMDB00224","Metabolite 454","KIRC phosphoethanolamine :,BRCA:phosphoethanolamine,BRCATang:phosphoethanolamine,LGG:phosphoethanolamine (pe),OV:phosphoethanolamine,PAADHussain1:phosphoethanolamine,PAADHussain2:phosphoethanolamine,PRAD:phosphoethanolamine,PRADLODA:phosphoethanolamine","phosphoethanolamine"
"305","HMDB04610","Metabolite 455","KIRC phytosphingosine :,BRCA:phytosphingosine,BRCATang:phytosphingosine","phytosphingosine"
"306","HMDB00070","Metabolite 456","KIRC pipecolate :,BLCA:pipecolic acid,BRCA:pipecolate,BRCATang:pipecolate,LGG:pipecolate,OV:pipecolate,PAADHussain1:pipecolate,PAADHussain2:pipecolate,PRAD:pipecolate,PRADLODA:pipecolate","pipecolate"
"307","HMDB00716","Metabolite 456","KIRC pipecolate :,BLCA:pipecolic acid,BRCA:pipecolate,BRCATang:pipecolate,LGG:pipecolate,OV:pipecolate,PAADHussain1:pipecolate,PAADHussain2:pipecolate,PRAD:pipecolate,PRADLODA:pipecolate","pipecolate"
"308","HMDB10318","Metabolite 459","KIRC pregnanediol-3-glucuronide :,BRCATang:pregnanediol-3-glucuronide","pregnanediol-3-glucuronide"
"309","HMDB04025","Metabolite 460","KIRC pregnen-diol disulfate* :,OV:pregnen-diol disulfate*,PAADHussain1:pregnen-diol disulfate*,PAADHussain2:pregnen-diol disulfate*","pregnen-diol disulfate*"
"310","HMDB06695","Metabolite 461","KIRC pro-hydroxy-pro :,BRCATang:pro-hydroxy-pro,LGG:prolylhydroxyproline,OV:pro-hydroxy-pro,PAADHussain1:pro-hydroxy-pro,PAADHussain2:pro-hydroxy-pro","pro-hydroxy-pro"
"311","HMDB00162","Metabolite 462","KIRC proline :,BLCA:proline,BRCA:proline,BRCATang:proline,LGG:proline,OV:proline,PAAD:proline,PAADHussain1:proline,PAADHussain2:proline,PRAD:proline,PRADLODA:proline","proline"
"312","HMDB00824","Metabolite 465","KIRC propionylcarnitine :,BRCA:propionylcarnitine,BRCATang:propionylcarnitine,LGG:propionylcarnitine (c3),OV:propionylcarnitine,PAADHussain1:propionylcarnitine,PAADHussain2:propionylcarnitine,PRADLODA:propionylcarnitine","propionylcarnitine"
"313","HMDB02752","Metabolite 466","KIRC prostaglandin a2 :,PAADHussain2:prostaglandin a2","prostaglandin a2"
"314","HMDB01220","Metabolite 467","KIRC prostaglandin e2 :,PAADHussain1:prostaglandin e2,PAADHussain2:prostaglandin e2","prostaglandin e2"
"315","HMDB00767","Metabolite 468","KIRC pseudouridine :,BRCA:pseudouridine,BRCATang:pseudouridine,LGG:pseudouridine,OV:pseudouridine,PAADHussain1:pseudouridine,PAADHussain2:pseudouridine,PRADLODA:pseudouridine","pseudouridine"
"316","HMDB01414","Metabolite 469","KIRC putrescine :,BRCA:putrescine,BRCATang:putrescine,LGG:putrescine,OV:putrescine,PAADHussain1:putrescine,PAADHussain2:putrescine,PRAD:putrescine,PRADLODA:putrescine","putrescine"
"317","HMDB01545","Metabolite 470","KIRC pyridoxal :,PAADHussain1:pyridoxal","pyridoxal"
"318","HMDB00017","Metabolite 471","KIRC pyridoxate :,BRCA:pyridoxate,BRCATang:pyridoxate,OV:pyridoxate,PAADHussain1:pyridoxate,PRADLODA:pyridoxate","pyridoxate"
"319","HMDB00250","Metabolite 473","KIRC pyrophosphate (ppi) :,BRCA:pyrophosphate (ppi),BRCATang:pyrophosphate (ppi),LGG:pyrophosphate (ppi),OV:pyrophosphate (ppi),PRAD:pyrophosphate (ppi)","pyrophosphate (ppi)"
"320","HMDB03072","Metabolite 475","KIRC quinate :,OV:quinate,PRADLODA:quinate","quinate"
"321","HMDB00232","Metabolite 477","KIRC quinolinate :,BRCA:quinolinate,OV:quinolinate,PRAD:quinolinate,PRADLODA:quinolinate","quinolinate"
"322","HMDB01930","Metabolite 478","KIRC ranitidine :,BRCATang:ranitidine,LGG:ranitidine,PAADHussain1:ranitidine","ranitidine"
"323","HMDB00244","Metabolite 480","KIRC riboflavin (vitamin b2) :,BRCA:riboflavin (vitamin b2),OV:riboflavin (vitamin b2),PAADHussain1:riboflavin (vitamin b2),PAADHussain2:riboflavin (vitamin b2),PRAD:riboflavin (vitamin b2),PRADLODA:riboflavin (vitamin b2)","riboflavin (vitamin b2)"
"324","HMDB00283","Metabolite 481","KIRC ribose :,BRCA:ribose,BRCATang:ribose,LGG:ribose,OV:ribose,PAADHussain1:ribose,PAADHussain2:ribose,PRAD:ribose,PRADLODA:ribose","ribose"
"325","HMDB00621","Metabolite 482","KIRC ribulose :,BRCA:ribulose,BRCA:xylulose,BRCATang:ribulose,LGG:ribulose,OV:ribulose,PAADHussain2:ribulose,PRADLODA:ribulose","ribulose"
"326","HMDB03371","Metabolite 576","KIRC ribulose :,KIRC:xylulose,BRCA:ribulose,BRCA:xylulose,BRCATang:ribulose,BRCATang:xylulose,LGG:ribulose,LGG:xylulose,OV:ribulose,OV:xylulose,PAADHussain2:ribulose,PAADHussain2:xylulose,PRADLODA:ribulose,PRADLODA:xylulose","xylulose"
"327","HMDB00279","Metabolite 483","KIRC saccharopine :,PRADLODA:saccharopine","saccharopine"
"328","HMDB00939","Metabolite 484","KIRC s-adenosylhomocysteine (sah) :,BRCA:s-adenosylhomocysteine (sah),BRCATang:s-adenosylhomocysteine (sah),LGG:s-adenosylhomocysteine (sah),OV:s-adenosylhomocysteine (sah),PAAD:s-adenosyl-l-homocysteine,PAADHussain1:s-adenosylhomocysteine (sah),PAADHussain2:s-adenosylhomocysteine (sah),PRAD:s-adenosylhomocysteine (sah),PRADLODA:s-adenosylhomocysteine (sah)","s-adenosylhomocysteine (sah)"
"329","HMDB01895","Metabolite 486","KIRC salicylate :,BRCA:salicylate,LGG:salicylate","salicylate"
"330","HMDB00271","Metabolite 487","KIRC sarcosine (n-methylglycine) :,BLCA:sarcosine,BRCA:sarcosine (n-methylglycine),LGG:sarcosine (n-methylglycine),OV:sarcosine (n-methylglycine),PAADHussain1:sarcosine (n-methylglycine),PRAD:sarcosine (n-methylglycine),PRADLODA:sarcosine (n-methylglycine)","sarcosine (n-methylglycine)"
"331","HMDB06088","Metabolite 488","KIRC scyllo-inositol :,BRCA:scyllo-inositol,BRCATang:scyllo-inositol,LGG:scyllo-inositol,OV:scyllo-inositol,PAADHussain1:scyllo-inositol,PAADHussain2:scyllo-inositol,PRADLODA:scyllo-inositol","scyllo-inositol"
"332","HMDB01068","Metabolite 489","KIRC sedoheptulose-7-phosphate :,BRCA:sedoheptulose-7-phosphate,BRCATang:sedoheptulose-7-phosphate,LGG:sedoheptulose-7-phosphate","sedoheptulose-7-phosphate"
